DATE,DCPF3M,IR3TCD01USM156N,TB3MS,BSBY_proxy_3M,TED_new
1996-02-01,,5.15,4.83,,
1996-03-01,,5.29,4.96,,
1996-04-01,,5.36,4.95,,
1996-05-01,,5.36,5.02,,
1996-06-01,,5.46,5.09,,
1996-07-01,,5.53,5.15,,
1996-08-01,,5.4,5.05,,
1996-09-01,,5.51,5.09,,
1996-10-01,,5.41,4.99,,
1996-11-01,,5.38,5.03,,
1996-12-01,,5.44,4.91,,
1997-01-01,,5.43,5.03,,
1997-01-02,5.35,5.43,5.03,5.385999999999999,0.355999999999999
1997-01-03,5.35,5.43,5.03,5.385999999999999,0.355999999999999
1997-01-06,5.34,5.43,5.03,5.3805,0.35049999999999937
1997-01-07,5.33,5.43,5.03,5.375,0.34499999999999975
1997-01-08,5.31,5.43,5.03,5.364,0.33399999999999963
1997-01-09,5.3,5.43,5.03,5.358499999999999,0.3284999999999991
1997-01-10,5.3,5.43,5.03,5.358499999999999,0.3284999999999991
1997-01-13,5.36,5.43,5.03,5.391500000000001,0.3615000000000004
1997-01-14,5.35,5.43,5.03,5.385999999999999,0.355999999999999
1997-01-15,5.33,5.43,5.03,5.375,0.34499999999999975
1997-01-16,5.33,5.43,5.03,5.375,0.34499999999999975
1997-01-17,5.31,5.43,5.03,5.364,0.33399999999999963
1997-01-20,5.31,5.43,5.03,5.364,0.33399999999999963
1997-01-21,5.3,5.43,5.03,5.358499999999999,0.3284999999999991
1997-01-22,5.31,5.43,5.03,5.364,0.33399999999999963
1997-01-23,5.31,5.43,5.03,5.364,0.33399999999999963
1997-01-24,5.31,5.43,5.03,5.364,0.33399999999999963
1997-01-27,5.31,5.43,5.03,5.364,0.33399999999999963
1997-01-28,5.33,5.43,5.03,5.375,0.34499999999999975
1997-01-29,5.33,5.43,5.03,5.375,0.34499999999999975
1997-01-30,5.34,5.43,5.03,5.3805,0.35049999999999937
1997-01-31,5.31,5.43,5.03,5.364,0.33399999999999963
1997-02-01,5.31,5.37,5.01,5.337,0.32699999999999996
1997-02-03,5.31,5.37,5.01,5.337,0.32699999999999996
1997-02-04,5.32,5.37,5.01,5.342500000000001,0.33250000000000135
1997-02-05,5.31,5.37,5.01,5.337,0.32699999999999996
1997-02-06,5.3,5.37,5.01,5.3315,0.32150000000000034
1997-02-07,5.31,5.37,5.01,5.337,0.32699999999999996
1997-02-10,5.29,5.37,5.01,5.3260000000000005,0.3160000000000007
1997-02-11,5.31,5.37,5.01,5.337,0.32699999999999996
1997-02-12,5.3,5.37,5.01,5.3315,0.32150000000000034
1997-02-13,5.29,5.37,5.01,5.3260000000000005,0.3160000000000007
1997-02-14,5.28,5.37,5.01,5.320500000000001,0.3105000000000011
1997-02-17,5.28,5.37,5.01,5.320500000000001,0.3105000000000011
1997-02-18,5.25,5.37,5.01,5.304,0.2940000000000005
1997-02-19,5.26,5.37,5.01,5.3095,0.2995000000000001
1997-02-20,5.24,5.37,5.01,5.298500000000001,0.28850000000000087
1997-02-21,5.24,5.37,5.01,5.298500000000001,0.28850000000000087
1997-02-24,5.24,5.37,5.01,5.298500000000001,0.28850000000000087
1997-02-25,5.25,5.37,5.01,5.304,0.2940000000000005
1997-02-26,5.24,5.37,5.01,5.298500000000001,0.28850000000000087
1997-02-27,5.28,5.37,5.01,5.320500000000001,0.3105000000000011
1997-02-28,5.32,5.37,5.01,5.342500000000001,0.33250000000000135
1997-03-01,5.32,5.53,5.14,5.4145,0.27450000000000063
1997-03-03,5.35,5.53,5.14,5.431,0.29100000000000037
1997-03-04,5.31,5.53,5.14,5.409000000000001,0.269000000000001
1997-03-05,5.34,5.53,5.14,5.4255,0.28550000000000075
1997-03-06,5.3,5.53,5.14,5.4035,0.2635000000000005
1997-03-07,5.33,5.53,5.14,5.42,0.28000000000000025
1997-03-10,5.33,5.53,5.14,5.42,0.28000000000000025
1997-03-11,5.34,5.53,5.14,5.4255,0.28550000000000075
1997-03-12,5.35,5.53,5.14,5.431,0.29100000000000037
1997-03-13,5.35,5.53,5.14,5.431,0.29100000000000037
1997-03-14,5.36,5.53,5.14,5.4365000000000006,0.2965000000000009
1997-03-17,5.37,5.53,5.14,5.442,0.3020000000000005
1997-03-18,5.37,5.53,5.14,5.442,0.3020000000000005
1997-03-19,5.37,5.53,5.14,5.442,0.3020000000000005
1997-03-20,5.43,5.53,5.14,5.475,0.33499999999999996
1997-03-21,5.44,5.53,5.14,5.480500000000001,0.34050000000000136
1997-03-24,5.51,5.53,5.14,5.519,0.37900000000000045
1997-03-25,5.55,5.53,5.14,5.541,0.4010000000000007
1997-03-26,5.56,5.53,5.14,5.5465,0.4065000000000003
1997-03-27,5.58,5.53,5.14,5.557500000000001,0.4175000000000013
1997-03-28,5.56,5.53,5.14,5.5465,0.4065000000000003
1997-03-31,5.69,5.53,5.14,5.618,0.47800000000000065
1997-04-01,5.59,5.71,5.16,5.644,0.484
1997-04-02,5.59,5.71,5.16,5.644,0.484
1997-04-03,5.59,5.71,5.16,5.644,0.484
1997-04-04,5.57,5.71,5.16,5.633000000000001,0.47300000000000075
1997-04-07,5.62,5.71,5.16,5.660500000000001,0.5005000000000006
1997-04-08,5.62,5.71,5.16,5.660500000000001,0.5005000000000006
1997-04-09,5.59,5.71,5.16,5.644,0.484
1997-04-10,5.56,5.71,5.16,5.6274999999999995,0.46749999999999936
1997-04-11,5.59,5.71,5.16,5.644,0.484
1997-04-14,5.58,5.71,5.16,5.6385000000000005,0.47850000000000037
1997-04-15,5.58,5.71,5.16,5.6385000000000005,0.47850000000000037
1997-04-16,5.58,5.71,5.16,5.6385000000000005,0.47850000000000037
1997-04-17,5.58,5.71,5.16,5.6385000000000005,0.47850000000000037
1997-04-18,5.58,5.71,5.16,5.6385000000000005,0.47850000000000037
1997-04-21,5.61,5.71,5.16,5.655000000000001,0.495000000000001
1997-04-22,5.62,5.71,5.16,5.660500000000001,0.5005000000000006
1997-04-23,5.61,5.71,5.16,5.655000000000001,0.495000000000001
1997-04-24,5.63,5.71,5.16,5.666,0.5060000000000002
1997-04-25,5.6,5.71,5.16,5.6495,0.4894999999999996
1997-04-28,5.62,5.71,5.16,5.660500000000001,0.5005000000000006
1997-04-29,5.62,5.71,5.16,5.660500000000001,0.5005000000000006
1997-04-30,5.64,5.71,5.16,5.6715,0.5114999999999998
1997-05-01,5.6,5.7,5.05,5.645,0.5949999999999998
1997-05-02,5.61,5.7,5.05,5.650500000000001,0.6005000000000011
1997-05-05,5.59,5.7,5.05,5.6395,0.5895000000000001
1997-05-06,5.61,5.7,5.05,5.650500000000001,0.6005000000000011
1997-05-07,5.63,5.7,5.05,5.6615,0.6115000000000004
1997-05-08,5.65,5.7,5.05,5.6725,0.6225000000000005
1997-05-09,5.6,5.7,5.05,5.645,0.5949999999999998
1997-05-12,5.61,5.7,5.05,5.650500000000001,0.6005000000000011
1997-05-13,5.61,5.7,5.05,5.650500000000001,0.6005000000000011
1997-05-14,5.61,5.7,5.05,5.650500000000001,0.6005000000000011
1997-05-15,5.61,5.7,5.05,5.650500000000001,0.6005000000000011
1997-05-16,5.6,5.7,5.05,5.645,0.5949999999999998
1997-05-19,5.61,5.7,5.05,5.650500000000001,0.6005000000000011
1997-05-20,5.61,5.7,5.05,5.650500000000001,0.6005000000000011
1997-05-21,5.57,5.7,5.05,5.628500000000001,0.5785000000000009
1997-05-22,5.57,5.7,5.05,5.628500000000001,0.5785000000000009
1997-05-23,5.58,5.7,5.05,5.634,0.5840000000000005
1997-05-26,5.58,5.7,5.05,5.634,0.5840000000000005
1997-05-27,5.58,5.7,5.05,5.634,0.5840000000000005
1997-05-28,5.59,5.7,5.05,5.6395,0.5895000000000001
1997-05-29,5.58,5.7,5.05,5.634,0.5840000000000005
1997-05-30,5.57,5.7,5.05,5.628500000000001,0.5785000000000009
1997-06-01,5.57,5.66,4.93,5.6105,0.6805000000000003
1997-06-02,5.59,5.66,4.93,5.6215,0.6915000000000004
1997-06-03,5.57,5.66,4.93,5.6105,0.6805000000000003
1997-06-04,5.57,5.66,4.93,5.6105,0.6805000000000003
1997-06-05,5.58,5.66,4.93,5.6160000000000005,0.6860000000000008
1997-06-06,5.59,5.66,4.93,5.6215,0.6915000000000004
1997-06-09,5.58,5.66,4.93,5.6160000000000005,0.6860000000000008
1997-06-10,5.57,5.66,4.93,5.6105,0.6805000000000003
1997-06-11,5.57,5.66,4.93,5.6105,0.6805000000000003
1997-06-12,5.57,5.66,4.93,5.6105,0.6805000000000003
1997-06-13,5.54,5.66,4.93,5.594,0.6640000000000006
1997-06-16,5.56,5.66,4.93,5.605,0.6750000000000007
1997-06-17,5.56,5.66,4.93,5.605,0.6750000000000007
1997-06-18,5.56,5.66,4.93,5.605,0.6750000000000007
1997-06-19,5.55,5.66,4.93,5.599500000000001,0.6695000000000011
1997-06-20,5.55,5.66,4.93,5.599500000000001,0.6695000000000011
1997-06-23,5.56,5.66,4.93,5.605,0.6750000000000007
1997-06-24,5.55,5.66,4.93,5.599500000000001,0.6695000000000011
1997-06-25,5.54,5.66,4.93,5.594,0.6640000000000006
1997-06-26,5.56,5.66,4.93,5.605,0.6750000000000007
1997-06-27,5.57,5.66,4.93,5.6105,0.6805000000000003
1997-06-30,5.57,5.66,4.93,5.6105,0.6805000000000003
1997-07-01,5.58,5.6,5.05,5.589,0.5390000000000006
1997-07-02,5.56,5.6,5.05,5.577999999999999,0.5279999999999996
1997-07-03,5.53,5.6,5.05,5.5615000000000006,0.5115000000000007
1997-07-04,5.53,5.6,5.05,5.5615000000000006,0.5115000000000007
1997-07-07,5.52,5.6,5.05,5.556,0.5060000000000002
1997-07-08,5.53,5.6,5.05,5.5615000000000006,0.5115000000000007
1997-07-09,5.52,5.6,5.05,5.556,0.5060000000000002
1997-07-10,5.51,5.6,5.05,5.5504999999999995,0.5004999999999997
1997-07-11,5.5,5.6,5.05,5.545,0.4950000000000001
1997-07-14,5.51,5.6,5.05,5.5504999999999995,0.5004999999999997
1997-07-15,5.51,5.6,5.05,5.5504999999999995,0.5004999999999997
1997-07-16,5.51,5.6,5.05,5.5504999999999995,0.5004999999999997
1997-07-17,5.5,5.6,5.05,5.545,0.4950000000000001
1997-07-18,5.5,5.6,5.05,5.545,0.4950000000000001
1997-07-21,5.5,5.6,5.05,5.545,0.4950000000000001
1997-07-22,5.5,5.6,5.05,5.545,0.4950000000000001
1997-07-23,5.47,5.6,5.05,5.5285,0.47850000000000037
1997-07-24,5.48,5.6,5.05,5.534000000000001,0.4840000000000009
1997-07-25,5.48,5.6,5.05,5.534000000000001,0.4840000000000009
1997-07-28,5.48,5.6,5.05,5.534000000000001,0.4840000000000009
1997-07-29,5.5,5.6,5.05,5.545,0.4950000000000001
1997-07-30,5.47,5.6,5.05,5.5285,0.47850000000000037
1997-07-31,5.51,5.6,5.05,5.5504999999999995,0.5004999999999997
1997-08-01,5.49,5.6,5.14,5.5395,0.39950000000000063
1997-08-04,5.49,5.6,5.14,5.5395,0.39950000000000063
1997-08-05,5.5,5.6,5.14,5.545,0.40500000000000025
1997-08-06,5.48,5.6,5.14,5.534000000000001,0.394000000000001
1997-08-07,5.49,5.6,5.14,5.5395,0.39950000000000063
1997-08-08,5.5,5.6,5.14,5.545,0.40500000000000025
1997-08-11,5.53,5.6,5.14,5.5615000000000006,0.4215000000000009
1997-08-12,5.51,5.6,5.14,5.5504999999999995,0.41049999999999986
1997-08-13,5.5,5.6,5.14,5.545,0.40500000000000025
1997-08-14,5.52,5.6,5.14,5.556,0.41600000000000037
1997-08-15,5.5,5.6,5.14,5.545,0.40500000000000025
1997-08-18,5.5,5.6,5.14,5.545,0.40500000000000025
1997-08-19,5.49,5.6,5.14,5.5395,0.39950000000000063
1997-08-20,5.51,5.6,5.14,5.5504999999999995,0.41049999999999986
1997-08-21,5.5,5.6,5.14,5.545,0.40500000000000025
1997-08-22,5.5,5.6,5.14,5.545,0.40500000000000025
1997-08-25,5.5,5.6,5.14,5.545,0.40500000000000025
1997-08-26,5.53,5.6,5.14,5.5615000000000006,0.4215000000000009
1997-08-27,5.5,5.6,5.14,5.545,0.40500000000000025
1997-08-28,5.51,5.6,5.14,5.5504999999999995,0.41049999999999986
1997-08-29,5.51,5.6,5.14,5.5504999999999995,0.41049999999999986
1997-09-01,5.51,5.6,4.95,5.5504999999999995,0.6004999999999994
1997-09-02,5.52,5.6,4.95,5.556,0.6059999999999999
1997-09-03,5.51,5.6,4.95,5.5504999999999995,0.6004999999999994
1997-09-04,5.51,5.6,4.95,5.5504999999999995,0.6004999999999994
1997-09-05,5.5,5.6,4.95,5.545,0.5949999999999998
1997-09-08,5.5,5.6,4.95,5.545,0.5949999999999998
1997-09-09,5.51,5.6,4.95,5.5504999999999995,0.6004999999999994
1997-09-10,5.52,5.6,4.95,5.556,0.6059999999999999
1997-09-11,5.51,5.6,4.95,5.5504999999999995,0.6004999999999994
1997-09-12,5.5,5.6,4.95,5.545,0.5949999999999998
1997-09-15,5.51,5.6,4.95,5.5504999999999995,0.6004999999999994
1997-09-16,5.51,5.6,4.95,5.5504999999999995,0.6004999999999994
1997-09-17,5.51,5.6,4.95,5.5504999999999995,0.6004999999999994
1997-09-18,5.5,5.6,4.95,5.545,0.5949999999999998
1997-09-19,5.49,5.6,4.95,5.5395,0.5895000000000001
1997-09-22,5.5,5.6,4.95,5.545,0.5949999999999998
1997-09-23,5.52,5.6,4.95,5.556,0.6059999999999999
1997-09-24,5.49,5.6,4.95,5.5395,0.5895000000000001
1997-09-25,5.51,5.6,4.95,5.5504999999999995,0.6004999999999994
1997-09-26,5.48,5.6,4.95,5.534000000000001,0.5840000000000005
1997-09-29,5.51,5.6,4.95,5.5504999999999995,0.6004999999999994
1997-09-30,5.53,5.6,4.95,5.5615000000000006,0.6115000000000004
1997-10-01,5.51,5.65,4.97,5.573,0.6030000000000006
1997-10-02,5.5,5.65,4.97,5.567500000000001,0.597500000000001
1997-10-03,5.52,5.65,4.97,5.5785,0.6085000000000003
1997-10-06,5.49,5.65,4.97,5.562000000000001,0.5920000000000014
1997-10-07,5.5,5.65,4.97,5.567500000000001,0.597500000000001
1997-10-08,5.5,5.65,4.97,5.567500000000001,0.597500000000001
1997-10-09,5.52,5.65,4.97,5.5785,0.6085000000000003
1997-10-10,5.53,5.65,4.97,5.584000000000001,0.6140000000000017
1997-10-13,5.53,5.65,4.97,5.584000000000001,0.6140000000000017
1997-10-14,5.53,5.65,4.97,5.584000000000001,0.6140000000000017
1997-10-15,5.54,5.65,4.97,5.589500000000001,0.6195000000000013
1997-10-16,5.54,5.65,4.97,5.589500000000001,0.6195000000000013
1997-10-17,5.55,5.65,4.97,5.595000000000001,0.6250000000000009
1997-10-20,5.58,5.65,4.97,5.611500000000001,0.6415000000000015
1997-10-21,5.59,5.65,4.97,5.617000000000001,0.6470000000000011
1997-10-22,5.59,5.65,4.97,5.617000000000001,0.6470000000000011
1997-10-23,5.59,5.65,4.97,5.617000000000001,0.6470000000000011
1997-10-24,5.6,5.65,4.97,5.6225000000000005,0.6525000000000007
1997-10-27,5.59,5.65,4.97,5.617000000000001,0.6470000000000011
1997-10-28,5.58,5.65,4.97,5.611500000000001,0.6415000000000015
1997-10-29,5.57,5.65,4.97,5.606000000000001,0.636000000000001
1997-10-30,5.57,5.65,4.97,5.606000000000001,0.636000000000001
1997-10-31,5.58,5.65,4.97,5.611500000000001,0.6415000000000015
1997-11-01,5.58,5.74,5.14,5.652000000000001,0.5120000000000013
1997-11-03,5.58,5.74,5.14,5.652000000000001,0.5120000000000013
1997-11-04,5.57,5.74,5.14,5.6465000000000005,0.5065000000000008
1997-11-05,5.61,5.74,5.14,5.668500000000001,0.5285000000000011
1997-11-06,5.58,5.74,5.14,5.652000000000001,0.5120000000000013
1997-11-07,5.59,5.74,5.14,5.657500000000001,0.517500000000001
1997-11-10,5.6,5.74,5.14,5.663,0.5230000000000006
1997-11-11,5.6,5.74,5.14,5.663,0.5230000000000006
1997-11-12,5.68,5.74,5.14,5.707000000000001,0.5670000000000011
1997-11-13,5.66,5.74,5.14,5.696000000000001,0.5560000000000009
1997-11-14,5.66,5.74,5.14,5.696000000000001,0.5560000000000009
1997-11-17,5.66,5.74,5.14,5.696000000000001,0.5560000000000009
1997-11-18,5.65,5.74,5.14,5.6905,0.5505000000000004
1997-11-19,5.66,5.74,5.14,5.696000000000001,0.5560000000000009
1997-11-20,5.67,5.74,5.14,5.7015,0.5615000000000006
1997-11-21,5.64,5.74,5.14,5.6850000000000005,0.5450000000000008
1997-11-24,5.67,5.74,5.14,5.7015,0.5615000000000006
1997-11-25,5.69,5.74,5.14,5.7125,0.5725000000000007
1997-11-26,5.66,5.74,5.14,5.696000000000001,0.5560000000000009
1997-11-27,5.66,5.74,5.14,5.696000000000001,0.5560000000000009
1997-11-28,5.62,5.74,5.14,5.674,0.5340000000000007
1997-12-01,5.72,5.8,5.16,5.756,0.5960000000000001
1997-12-02,5.71,5.8,5.16,5.750500000000001,0.5905000000000005
1997-12-03,5.71,5.8,5.16,5.750500000000001,0.5905000000000005
1997-12-04,5.71,5.8,5.16,5.750500000000001,0.5905000000000005
1997-12-05,5.72,5.8,5.16,5.756,0.5960000000000001
1997-12-08,5.71,5.8,5.16,5.750500000000001,0.5905000000000005
1997-12-09,5.73,5.8,5.16,5.7615,0.6014999999999997
1997-12-10,5.72,5.8,5.16,5.756,0.5960000000000001
1997-12-11,5.72,5.8,5.16,5.756,0.5960000000000001
1997-12-12,5.7,5.8,5.16,5.745,0.585
1997-12-15,5.68,5.8,5.16,5.734,0.5739999999999998
1997-12-16,5.7,5.8,5.16,5.745,0.585
1997-12-17,5.72,5.8,5.16,5.756,0.5960000000000001
1997-12-18,5.73,5.8,5.16,5.7615,0.6014999999999997
1997-12-19,5.72,5.8,5.16,5.756,0.5960000000000001
1997-12-22,5.72,5.8,5.16,5.756,0.5960000000000001
1997-12-23,5.72,5.8,5.16,5.756,0.5960000000000001
1997-12-24,5.75,5.8,5.16,5.7725,0.6124999999999998
1997-12-25,5.75,5.8,5.16,5.7725,0.6124999999999998
1997-12-26,5.7,5.8,5.16,5.745,0.585
1997-12-29,5.7,5.8,5.16,5.745,0.585
1997-12-30,5.64,5.8,5.16,5.712,0.5519999999999996
1997-12-31,5.57,5.8,5.16,5.673500000000001,0.5135000000000005
1998-01-01,5.57,5.54,5.04,5.5565,0.5164999999999997
1998-01-02,5.57,5.54,5.04,5.5565,0.5164999999999997
1998-01-05,5.53,5.54,5.04,5.5345,0.4945000000000004
1998-01-06,5.51,5.54,5.04,5.5235,0.48350000000000026
1998-01-07,5.48,5.54,5.04,5.507000000000001,0.4670000000000005
1998-01-08,5.48,5.54,5.04,5.507000000000001,0.4670000000000005
1998-01-09,5.42,5.54,5.04,5.474,0.43400000000000016
1998-01-12,5.39,5.54,5.04,5.4575,0.41749999999999954
1998-01-13,5.37,5.54,5.04,5.4465,0.4065000000000003
1998-01-14,5.41,5.54,5.04,5.468500000000001,0.42850000000000055
1998-01-15,5.41,5.54,5.04,5.468500000000001,0.42850000000000055
1998-01-16,5.41,5.54,5.04,5.468500000000001,0.42850000000000055
1998-01-19,5.41,5.54,5.04,5.468500000000001,0.42850000000000055
1998-01-20,5.42,5.54,5.04,5.474,0.43400000000000016
1998-01-21,5.41,5.54,5.04,5.468500000000001,0.42850000000000055
1998-01-22,5.43,5.54,5.04,5.4795,0.4394999999999998
1998-01-23,5.43,5.54,5.04,5.4795,0.4394999999999998
1998-01-26,5.43,5.54,5.04,5.4795,0.4394999999999998
1998-01-27,5.43,5.54,5.04,5.4795,0.4394999999999998
1998-01-28,5.45,5.54,5.04,5.490500000000001,0.4505000000000008
1998-01-29,5.46,5.54,5.04,5.496,0.4560000000000004
1998-01-30,5.44,5.54,5.04,5.485,0.4450000000000003
1998-02-01,5.44,5.54,5.09,5.485,0.39500000000000046
1998-02-02,5.46,5.54,5.09,5.496,0.4060000000000006
1998-02-03,5.44,5.54,5.09,5.485,0.39500000000000046
1998-02-04,5.43,5.54,5.09,5.4795,0.38949999999999996
1998-02-05,5.44,5.54,5.09,5.485,0.39500000000000046
1998-02-06,5.43,5.54,5.09,5.4795,0.38949999999999996
1998-02-09,5.43,5.54,5.09,5.4795,0.38949999999999996
1998-02-10,5.42,5.54,5.09,5.474,0.38400000000000034
1998-02-11,5.45,5.54,5.09,5.490500000000001,0.40050000000000097
1998-02-12,5.45,5.54,5.09,5.490500000000001,0.40050000000000097
1998-02-13,5.43,5.54,5.09,5.4795,0.38949999999999996
1998-02-16,5.43,5.54,5.09,5.4795,0.38949999999999996
1998-02-17,5.45,5.54,5.09,5.490500000000001,0.40050000000000097
1998-02-18,5.46,5.54,5.09,5.496,0.4060000000000006
1998-02-19,5.45,5.54,5.09,5.490500000000001,0.40050000000000097
1998-02-20,5.44,5.54,5.09,5.485,0.39500000000000046
1998-02-23,5.46,5.54,5.09,5.496,0.4060000000000006
1998-02-24,5.45,5.54,5.09,5.490500000000001,0.40050000000000097
1998-02-25,5.47,5.54,5.09,5.5015,0.4115000000000002
1998-02-26,5.48,5.54,5.09,5.507000000000001,0.4170000000000007
1998-02-27,5.49,5.54,5.09,5.5125,0.4225000000000003
1998-03-01,5.49,5.58,5.03,5.5305,0.5004999999999997
1998-03-02,5.5,5.58,5.03,5.5360000000000005,0.5060000000000002
1998-03-03,5.5,5.58,5.03,5.5360000000000005,0.5060000000000002
1998-03-04,5.49,5.58,5.03,5.5305,0.5004999999999997
1998-03-05,5.5,5.58,5.03,5.5360000000000005,0.5060000000000002
1998-03-06,5.5,5.58,5.03,5.5360000000000005,0.5060000000000002
1998-03-09,5.49,5.58,5.03,5.5305,0.5004999999999997
1998-03-10,5.49,5.58,5.03,5.5305,0.5004999999999997
1998-03-11,5.48,5.58,5.03,5.525,0.4950000000000001
1998-03-12,5.49,5.58,5.03,5.5305,0.5004999999999997
1998-03-13,5.49,5.58,5.03,5.5305,0.5004999999999997
1998-03-16,5.48,5.58,5.03,5.525,0.4950000000000001
1998-03-17,5.47,5.58,5.03,5.519500000000001,0.4895000000000005
1998-03-18,5.48,5.58,5.03,5.525,0.4950000000000001
1998-03-19,5.49,5.58,5.03,5.5305,0.5004999999999997
1998-03-20,5.48,5.58,5.03,5.525,0.4950000000000001
1998-03-23,5.5,5.58,5.03,5.5360000000000005,0.5060000000000002
1998-03-24,5.48,5.58,5.03,5.525,0.4950000000000001
1998-03-25,5.47,5.58,5.03,5.519500000000001,0.4895000000000005
1998-03-26,5.5,5.58,5.03,5.5360000000000005,0.5060000000000002
1998-03-27,5.5,5.58,5.03,5.5360000000000005,0.5060000000000002
1998-03-30,5.5,5.58,5.03,5.5360000000000005,0.5060000000000002
1998-03-31,5.5,5.58,5.03,5.5360000000000005,0.5060000000000002
1998-04-01,5.51,5.58,4.95,5.5415,0.5914999999999999
1998-04-02,5.49,5.58,4.95,5.5305,0.5804999999999998
1998-04-03,5.47,5.58,4.95,5.519500000000001,0.5695000000000006
1998-04-06,5.46,5.58,4.95,5.514,0.5640000000000001
1998-04-07,5.45,5.58,4.95,5.508500000000001,0.5585000000000004
1998-04-08,5.46,5.58,4.95,5.514,0.5640000000000001
1998-04-09,5.47,5.58,4.95,5.519500000000001,0.5695000000000006
1998-04-10,5.47,5.58,4.95,5.519500000000001,0.5695000000000006
1998-04-13,5.47,5.58,4.95,5.519500000000001,0.5695000000000006
1998-04-14,5.48,5.58,4.95,5.525,0.5750000000000002
1998-04-15,5.48,5.58,4.95,5.525,0.5750000000000002
1998-04-16,5.48,5.58,4.95,5.525,0.5750000000000002
1998-04-17,5.47,5.58,4.95,5.519500000000001,0.5695000000000006
1998-04-20,5.48,5.58,4.95,5.525,0.5750000000000002
1998-04-21,5.47,5.58,4.95,5.519500000000001,0.5695000000000006
1998-04-22,5.48,5.58,4.95,5.525,0.5750000000000002
1998-04-23,5.47,5.58,4.95,5.519500000000001,0.5695000000000006
1998-04-24,5.48,5.58,4.95,5.525,0.5750000000000002
1998-04-27,5.48,5.58,4.95,5.525,0.5750000000000002
1998-04-28,5.51,5.58,4.95,5.5415,0.5914999999999999
1998-04-29,5.5,5.58,4.95,5.5360000000000005,0.5860000000000003
1998-04-30,5.51,5.58,4.95,5.5415,0.5914999999999999
1998-05-01,5.5,5.59,5.0,5.5405,0.5404999999999998
1998-05-04,5.49,5.59,5.0,5.535,0.5350000000000001
1998-05-05,5.5,5.59,5.0,5.5405,0.5404999999999998
1998-05-06,5.5,5.59,5.0,5.5405,0.5404999999999998
1998-05-07,5.49,5.59,5.0,5.535,0.5350000000000001
1998-05-08,5.49,5.59,5.0,5.535,0.5350000000000001
1998-05-11,5.49,5.59,5.0,5.535,0.5350000000000001
1998-05-12,5.5,5.59,5.0,5.5405,0.5404999999999998
1998-05-13,5.5,5.59,5.0,5.5405,0.5404999999999998
1998-05-14,5.5,5.59,5.0,5.5405,0.5404999999999998
1998-05-15,5.53,5.59,5.0,5.557,0.5570000000000004
1998-05-18,5.51,5.59,5.0,5.545999999999999,0.5459999999999994
1998-05-19,5.51,5.59,5.0,5.545999999999999,0.5459999999999994
1998-05-20,5.5,5.59,5.0,5.5405,0.5404999999999998
1998-05-21,5.5,5.59,5.0,5.5405,0.5404999999999998
1998-05-22,5.51,5.59,5.0,5.545999999999999,0.5459999999999994
1998-05-25,5.51,5.59,5.0,5.545999999999999,0.5459999999999994
1998-05-26,5.5,5.59,5.0,5.5405,0.5404999999999998
1998-05-27,5.48,5.59,5.0,5.5295000000000005,0.5295000000000005
1998-05-28,5.5,5.59,5.0,5.5405,0.5404999999999998
1998-05-29,5.49,5.59,5.0,5.535,0.5350000000000001
1998-06-01,5.51,5.6,4.98,5.5504999999999995,0.5704999999999991
1998-06-02,5.5,5.6,4.98,5.545,0.5649999999999995
1998-06-03,5.51,5.6,4.98,5.5504999999999995,0.5704999999999991
1998-06-04,5.5,5.6,4.98,5.545,0.5649999999999995
1998-06-05,5.5,5.6,4.98,5.545,0.5649999999999995
1998-06-08,5.5,5.6,4.98,5.545,0.5649999999999995
1998-06-09,5.5,5.6,4.98,5.545,0.5649999999999995
1998-06-10,5.5,5.6,4.98,5.545,0.5649999999999995
1998-06-11,5.5,5.6,4.98,5.545,0.5649999999999995
1998-06-12,5.51,5.6,4.98,5.5504999999999995,0.5704999999999991
1998-06-15,5.5,5.6,4.98,5.545,0.5649999999999995
1998-06-16,5.5,5.6,4.98,5.545,0.5649999999999995
1998-06-17,5.51,5.6,4.98,5.5504999999999995,0.5704999999999991
1998-06-18,5.48,5.6,4.98,5.534000000000001,0.5540000000000003
1998-06-19,5.5,5.6,4.98,5.545,0.5649999999999995
1998-06-22,5.5,5.6,4.98,5.545,0.5649999999999995
1998-06-23,5.5,5.6,4.98,5.545,0.5649999999999995
1998-06-24,5.51,5.6,4.98,5.5504999999999995,0.5704999999999991
1998-06-25,5.52,5.6,4.98,5.556,0.5759999999999996
1998-06-26,5.5,5.6,4.98,5.545,0.5649999999999995
1998-06-29,5.52,5.6,4.98,5.556,0.5759999999999996
1998-06-30,5.51,5.6,4.98,5.5504999999999995,0.5704999999999991
1998-07-01,5.5,5.59,4.96,5.5405,0.5804999999999998
1998-07-02,5.51,5.59,4.96,5.545999999999999,0.5859999999999994
1998-07-03,5.51,5.59,4.96,5.545999999999999,0.5859999999999994
1998-07-06,5.5,5.59,4.96,5.5405,0.5804999999999998
1998-07-07,5.51,5.59,4.96,5.545999999999999,0.5859999999999994
1998-07-08,5.5,5.59,4.96,5.5405,0.5804999999999998
1998-07-09,5.5,5.59,4.96,5.5405,0.5804999999999998
1998-07-10,5.49,5.59,4.96,5.535,0.5750000000000002
1998-07-13,5.5,5.59,4.96,5.5405,0.5804999999999998
1998-07-14,5.49,5.59,4.96,5.535,0.5750000000000002
